Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-03-29,Rajasthan,59.0,3.0,0.0,0.0,
2020-03-29,Telangana,70.0,1.0,1.0,0.0,
2020-03-29,Tamil Nadu,50.0,4.0,1.0,0.0,
2020-03-29,Uttar Pradesh,72.0,11.0,0.0,0.0,
2020-03-29,Uttarakhand,7.0,2.0,0.0,0.0,
2020-03-29,West Bengal,21.0,0.0,1.0,0.0,
2020-03-30,Andaman and Nicobar Islands,10.0,0.0,0.0,0.0,
2020-03-30,Andhra Pradesh,23.0,1.0,0.0,0.0,
2020-03-30,Bihar,15.0,0.0,1.0,0.0,
2020-03-30,Chandigarh,13.0,0.0,0.0,0.0,
2020-03-30,Chhattisgarh,8.0,0.0,0.0,0.0,
2020-03-30,Delhi,97.0,6.0,2.0,0.0,
2020-03-30,Goa,5.0,0.0,0.0,0.0,
2020-03-30,Gujarat,70.0,3.0,6.0,0.0,
2020-03-30,Himachal Pradesh,3.0,1.0,1.0,3.0,
2020-03-30,Haryana,36.0,20.0,0.0,0.0,
2020-03-30,Jammu and Kashmir,49.0,1.0,1.0,0.0,
2020-03-30,Karnataka,88.0,6.0,3.0,0.0,
2020-03-30,Kerala,234.0,20.0,1.0,0.0,
2020-03-30,Ladakh,13.0,3.0,0.0,0.0,
2020-03-30,Maharashtra,220.0,39.0,10.0,0.0,
2020-03-30,Manipur,1.0,0.0,0.0,0.0,
2020-03-30,Madhya Pradesh,47.0,0.0,4.0,0.0,
2020-03-30,Mizoram,1.0,0.0,0.0,0.0,
2020-03-30,Odisha,3.0,0.0,0.0,0.0,
2020-03-30,Punjab,41.0,1.0,3.0,0.0,
2020-03-30,Puducherry,1.0,0.0,0.0,0.0,
2020-03-30,Rajasthan,79.0,3.0,0.0,0.0,
2020-03-30,Telangana,77.0,14.0,6.0,0.0,
2020-03-30,Tamil Nadu,67.0,4.0,1.0,0.0,
2020-03-30,Uttar Pradesh,96.0,17.0,0.0,0.0,
2020-03-30,Uttarakhand,7.0,2.0,0.0,0.0,
2020-03-30,West Bengal,22.0,0.0,2.0,0.0,
2020-03-31,Andaman and Nicobar Islands,10.0,0.0,0.0,0.0,
2020-03-31,Andhra Pradesh,44.0,1.0,0.0,0.0,
2020-03-31,Assam,1.0,0.0,0.0,0.0,
2020-03-31,Bihar,21.0,0.0,1.0,0.0,
2020-03-31,Chandigarh,15.0,0.0,0.0,0.0,
2020-03-31,Chhattisgarh,9.0,2.0,0.0,0.0,
2020-03-31,Delhi,120.0,6.0,2.0,0.0,
2020-03-31,Goa,5.0,0.0,0.0,0.0,
2020-03-31,Gujarat,74.0,5.0,6.0,0.0,
2020-03-31,Himachal Pradesh,3.0,1.0,1.0,3.0,
2020-03-31,Haryana,43.0,24.0,0.0,0.0,
2020-03-31,Jharkhand,1.0,0.0,0.0,0.0,
2020-03-31,Jammu and Kashmir,55.0,1.0,2.0,0.0,
2020-03-31,Karnataka,101.0,8.0,3.0,0.0,
2020-03-31,Kerala,241.0,24.0,2.0,0.0,
2020-03-31,Ladakh,13.0,3.0,0.0,0.0,
2020-03-31,Maharashtra,302.0,39.0,11.0,0.0,
2020-03-31,Manipur,1.0,0.0,0.0,0.0,
2020-03-31,Madhya Pradesh,66.0,0.0,5.0,0.0,
2020-03-31,Mizoram,1.0,0.0,0.0,0.0,
2020-03-31,Odisha,4.0,0.0,0.0,0.0,
2020-03-31,Punjab,42.0,1.0,4.0,0.0,
2020-03-31,Puducherry,1.0,0.0,0.0,0.0,
2020-03-31,Rajasthan,93.0,3.0,0.0,0.0,
2020-03-31,Telangana,97.0,14.0,6.0,0.0,
2020-03-31,Tamil Nadu,124.0,6.0,1.0,0.0,
2020-03-31,Uttar Pradesh,104.0,17.0,0.0,0.0,
2020-03-31,Uttarakhand,7.0,2.0,0.0,0.0,
2020-03-31,West Bengal,37.0,3.0,3.0,0.0,
2020-04-01,Andaman and Nicobar Islands,10.0,0.0,0.0,0.0,
2020-04-01,Andhra Pradesh,111.0,2.0,0.0,0.0,
2020-04-01,Assam,16.0,0.0,0.0,0.0,
2020-04-01,Bihar,24.0,0.0,1.0,0.0,
2020-04-01,Chandigarh,17.0,0.0,0.0,0.0,
2020-04-01,Chhattisgarh,9.0,2.0,0.0,0.0,
2020-04-01,Delhi,152.0,6.0,2.0,0.0,2621.0
2020-04-01,Goa,5.0,0.0,0.0,0.0,
2020-04-01,Gujarat,87.0,5.0,6.0,0.0,
2020-04-01,Himachal Pradesh,3.0,1.0,1.0,3.0,
2020-04-01,Haryana,43.0,27.0,0.0,0.0,
2020-04-01,Jharkhand,1.0,0.0,0.0,0.0,
2020-04-01,Jammu and Kashmir,62.0,2.0,2.0,0.0,
2020-04-01,Karnataka,110.0,9.0,3.0,0.0,
2020-04-01,Kerala,265.0,26.0,2.0,0.0,7965.0
2020-04-01,Ladakh,13.0,3.0,0.0,0.0,
2020-04-01,Maharashtra,335.0,39.0,16.0,0.0,
2020-04-01,Manipur,1.0,0.0,0.0,0.0,
2020-04-01,Madhya Pradesh,98.0,0.0,6.0,0.0,
2020-04-01,Mizoram,1.0,0.0,0.0,0.0,
2020-04-01,Odisha,5.0,1.0,0.0,0.0,
2020-04-01,Punjab,46.0,1.0,4.0,0.0,
2020-04-01,Puducherry,3.0,0.0,0.0,0.0,
2020-04-01,Rajasthan,120.0,3.0,0.0,0.0,
2020-04-01,Telangana,127.0,14.0,9.0,0.0,
2020-04-01,Tamil Nadu,234.0,6.0,1.0,0.0,
2020-04-01,Uttar Pradesh,117.0,17.0,2.0,0.0,
2020-04-01,Uttarakhand,7.0,2.0,0.0,0.0,
2020-04-01,West Bengal,37.0,3.0,3.0,0.0,659.0
2020-04-02,Andaman and Nicobar Islands,10.0,0.0,0.0,0.0,
2020-04-02,Andhra Pradesh,149.0,2.0,0.0,0.0,1800.0
2020-04-02,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-02,Assam,16.0,0.0,0.0,0.0,962.0
2020-04-02,Bihar,29.0,3.0,1.0,0.0,
2020-04-02,Chandigarh,18.0,0.0,0.0,0.0,124.0
2020-04-02,Chhattisgarh,9.0,3.0,0.0,0.0,1232.0
2020-04-02,Delhi,293.0,8.0,4.0,0.0,2621.0
2020-04-02,Goa,5.0,0.0,0.0,0.0,220.0
2020-04-02,Gujarat,88.0,10.0,7.0,0.0,
2020-04-02,Himachal Pradesh,6.0,1.0,1.0,3.0,
2020-04-02,Haryana,49.0,27.0,0.0,0.0,
2020-04-02,Jharkhand,2.0,0.0,0.0,0.0,
2020-04-02,Jammu and Kashmir,70.0,3.0,2.0,0.0,
2020-04-02,Karnataka,124.0,11.0,3.0,0.0,
2020-04-02,Kerala,286.0,28.0,2.0,0.0,8456.0
2020-04-02,Ladakh,13.0,3.0,0.0,0.0,
2020-04-02,Maharashtra,423.0,42.0,21.0,0.0,
2020-04-02,Manipur,2.0,0.0,0.0,0.0,
2020-04-02,Madhya Pradesh,107.0,0.0,8.0,0.0,
2020-04-02,Mizoram,1.0,0.0,0.0,0.0,
2020-04-02,Odisha,5.0,1.0,0.0,0.0,
2020-04-02,Punjab,47.0,1.0,5.0,0.0,1434.0
2020-04-02,Puducherry,5.0,0.0,0.0,0.0,
2020-04-02,Rajasthan,133.0,3.0,0.0,0.0,
2020-04-02,Telangana,154.0,17.0,9.0,0.0,
2020-04-02,Tamil Nadu,309.0,6.0,1.0,0.0,
2020-04-02,Uttar Pradesh,128.0,17.0,2.0,0.0,
2020-04-02,Uttarakhand,10.0,2.0,0.0,0.0,678.0
2020-04-02,West Bengal,53.0,3.0,3.0,0.0,659.0
2020-04-03,Andaman and Nicobar Islands,10.0,0.0,0.0,0.0,
2020-04-03,Andhra Pradesh,164.0,2.0,1.0,0.0,1800.0
2020-04-03,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-03,Assam,23.0,0.0,0.0,0.0,962.0
2020-04-03,Bihar,31.0,3.0,1.0,0.0,
2020-04-03,Chandigarh,18.0,0.0,0.0,0.0,124.0
2020-04-03,Chhattisgarh,9.0,3.0,0.0,0.0,1232.0
2020-04-03,Delhi,386.0,8.0,6.0,0.0,2621.0
2020-04-03,Goa,6.0,0.0,0.0,0.0,220.0
2020-04-03,Gujarat,95.0,10.0,9.0,0.0,
2020-04-03,Himachal Pradesh,6.0,1.0,2.0,3.0,
2020-04-03,Haryana,58.0,28.0,0.0,0.0,1325.0
2020-04-03,Jharkhand,2.0,0.0,0.0,0.0,
2020-04-03,Jammu and Kashmir,75.0,3.0,2.0,0.0,
2020-04-03,Karnataka,128.0,11.0,4.0,0.0,4587.0
2020-04-03,Kerala,295.0,42.0,2.0,0.0,9139.0
2020-04-03,Ladakh,14.0,3.0,0.0,0.0,
2020-04-03,Maharashtra,487.0,50.0,26.0,0.0,
2020-04-03,Manipur,2.0,0.0,0.0,0.0,
2020-04-03,Madhya Pradesh,154.0,0.0,8.0,0.0,
2020-04-03,Mizoram,1.0,0.0,0.0,0.0,
2020-04-03,Odisha,20.0,2.0,0.0,0.0,1395.0
2020-04-03,Punjab,53.0,1.0,5.0,0.0,1434.0
2020-04-03,Puducherry,5.0,0.0,0.0,0.0,
2020-04-03,Rajasthan,179.0,3.0,0.0,0.0,
2020-04-03,Telangana,229.0,32.0,11.0,0.0,
2020-04-03,Tamil Nadu,411.0,6.0,1.0,0.0,3684.0
2020-04-03,Uttar Pradesh,174.0,17.0,2.0,0.0,
2020-04-03,Uttarakhand,16.0,2.0,0.0,0.0,678.0
2020-04-03,West Bengal,53.0,3.0,3.0,0.0,659.0
2020-04-04,Andaman and Nicobar Islands,10.0,0.0,0.0,0.0,
2020-04-04,Andhra Pradesh,192.0,2.0,1.0,0.0,1800.0
2020-04-04,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-04,Assam,26.0,0.0,0.0,0.0,962.0
2020-04-04,Bihar,32.0,3.0,1.0,0.0,
2020-04-04,Chandigarh,18.0,3.0,0.0,0.0,124.0
2020-04-04,Chhattisgarh,10.0,3.0,0.0,0.0,1232.0
2020-04-04,Delhi,445.0,16.0,6.0,0.0,2621.0
2020-04-04,Goa,7.0,0.0,0.0,0.0,220.0
2020-04-04,Gujarat,108.0,13.0,10.0,0.0,
2020-04-04,Himachal Pradesh,13.0,1.0,2.0,3.0,
2020-04-04,Haryana,84.0,29.0,0.0,0.0,1325.0
2020-04-04,Jharkhand,2.0,0.0,0.0,0.0,
2020-04-04,Jammu and Kashmir,92.0,3.0,2.0,0.0,
2020-04-04,Karnataka,144.0,11.0,4.0,0.0,4587.0
2020-04-04,Kerala,306.0,50.0,2.0,0.0,9744.0
2020-04-04,Ladakh,14.0,3.0,0.0,0.0,
2020-04-04,Maharashtra,635.0,52.0,32.0,0.0,
2020-04-04,Manipur,2.0,0.0,0.0,0.0,
2020-04-04,Madhya Pradesh,179.0,0.0,11.0,0.0,
2020-04-04,Mizoram,1.0,0.0,0.0,0.0,
2020-04-04,Odisha,21.0,2.0,0.0,0.0,1395.0
2020-04-04,Punjab,65.0,3.0,5.0,0.0,1434.0
2020-04-04,Puducherry,5.0,0.0,0.0,0.0,
2020-04-04,Rajasthan,206.0,25.0,1.0,0.0,
2020-04-04,Telangana,272.0,33.0,11.0,0.0,
2020-04-04,Tamil Nadu,485.0,8.0,3.0,0.0,3684.0
2020-04-04,Uttar Pradesh,234.0,21.0,2.0,0.0,
2020-04-04,Uttarakhand,22.0,2.0,0.0,0.0,678.0
2020-04-04,West Bengal,53.0,3.0,3.0,0.0,1042.0
2020-04-05,Andaman and Nicobar Islands,10.0,0.0,0.0,0.0,
2020-04-05,Andhra Pradesh,256.0,5.0,1.0,0.0,1800.0
2020-04-05,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-05,Assam,26.0,0.0,0.0,0.0,962.0
2020-04-05,Bihar,32.0,3.0,1.0,0.0,3037.0
2020-04-05,Chandigarh,18.0,5.0,0.0,0.0,124.0
2020-04-05,Chhattisgarh,10.0,8.0,0.0,0.0,1232.0
2020-04-05,Delhi,503.0,16.0,7.0,0.0,2621.0
2020-04-05,Goa,7.0,0.0,0.0,0.0,220.0
2020-04-05,Gujarat,128.0,21.0,11.0,0.0,
2020-04-05,Himachal Pradesh,14.0,1.0,2.0,3.0,
2020-04-05,Haryana,90.0,29.0,0.0,0.0,1325.0
2020-04-05,Jharkhand,3.0,0.0,0.0,0.0,
2020-04-05,Jammu and Kashmir,106.0,4.0,2.0,0.0,
2020-04-05,Karnataka,151.0,12.0,4.0,0.0,4587.0
2020-04-05,Kerala,314.0,56.0,2.0,0.0,10221.0
2020-04-05,Ladakh,14.0,3.0,0.0,0.0,
2020-04-05,Maharashtra,747.0,56.0,45.0,0.0,16008.0
2020-04-05,Manipur,2.0,0.0,0.0,0.0,
2020-04-05,Madhya Pradesh,193.0,3.0,13.0,0.0,2812.0
2020-04-05,Mizoram,1.0,0.0,0.0,0.0,
2020-04-05,Odisha,39.0,2.0,0.0,0.0,1395.0
2020-04-05,Punjab,68.0,4.0,7.0,0.0,1434.0
2020-04-05,Puducherry,5.0,0.0,0.0,0.0,
2020-04-05,Rajasthan,266.0,25.0,1.0,0.0,
2020-04-05,Telangana,334.0,33.0,11.0,0.0,
2020-04-05,Tamil Nadu,571.0,8.0,5.0,0.0,3684.0
2020-04-05,Uttar Pradesh,278.0,21.0,3.0,0.0,5255.0
2020-04-05,Uttarakhand,26.0,4.0,0.0,0.0,678.0
2020-04-05,West Bengal,80.0,10.0,3.0,0.0,1042.0
2020-04-06,Andaman and Nicobar Islands,10.0,0.0,0.0,0.0,
2020-04-06,Andhra Pradesh,303.0,5.0,3.0,0.0,1800.0
2020-04-06,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-06,Assam,26.0,0.0,0.0,0.0,962.0
2020-04-06,Bihar,32.0,9.0,1.0,0.0,3037.0
2020-04-06,Chandigarh,18.0,5.0,0.0,0.0,124.0
2020-04-06,Chhattisgarh,10.0,8.0,0.0,0.0,1232.0
2020-04-06,Delhi,525.0,16.0,7.0,0.0,2621.0
2020-04-06,Goa,7.0,0.0,0.0,0.0,220.0
2020-04-06,Gujarat,146.0,22.0,12.0,0.0,
2020-04-06,Himachal Pradesh,18.0,1.0,2.0,3.0,
2020-04-06,Haryana,110.0,29.0,2.0,0.0,1325.0
2020-04-06,Jharkhand,4.0,0.0,0.0,0.0,
2020-04-06,Jammu and Kashmir,109.0,4.0,2.0,0.0,
2020-04-06,Karnataka,163.0,20.0,4.0,0.0,4587.0
2020-04-06,Kerala,327.0,59.0,2.0,0.0,10716.0
2020-04-06,Ladakh,14.0,10.0,0.0,0.0,
2020-04-06,Maharashtra,868.0,70.0,52.0,0.0,17563.0
2020-04-06,Manipur,2.0,1.0,0.0,0.0,
2020-04-06,Madhya Pradesh,256.0,11.0,15.0,0.0,2812.0
2020-04-06,Mizoram,1.0,0.0,0.0,0.0,58.0
2020-04-06,Nagaland,0.0,0.0,0.0,0.0,60.0
2020-04-06,Odisha,40.0,2.0,0.0,0.0,1395.0
2020-04-06,Punjab,79.0,4.0,7.0,0.0,1434.0
2020-04-06,Puducherry,5.0,0.0,0.0,0.0,
2020-04-06,Rajasthan,301.0,25.0,2.0,0.0,
2020-04-06,Telangana,364.0,45.0,11.0,0.0,
2020-04-06,Tamil Nadu,621.0,13.0,6.0,0.0,3684.0
2020-04-06,Tripura,1.0,0.0,0.0,0.0,
2020-04-06,Uttar Pradesh,305.0,21.0,3.0,0.0,5255.0
2020-04-06,Uttarakhand,31.0,4.0,0.0,0.0,678.0
2020-04-06,West Bengal,80.0,10.0,3.0,0.0,1301.0
2020-04-07,Andaman and Nicobar Islands,10.0,0.0,0.0,0.0,
2020-04-07,Andhra Pradesh,314.0,5.0,4.0,0.0,1800.0
2020-04-07,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-07,Assam,28.0,0.0,0.0,0.0,962.0
2020-04-07,Bihar,38.0,15.0,1.0,0.0,3037.0
2020-04-07,Chandigarh,18.0,7.0,0.0,0.0,124.0
2020-04-07,Chhattisgarh,10.0,9.0,0.0,0.0,1232.0
2020-04-07,Delhi,576.0,20.0,9.0,0.0,9041.0
2020-04-07,Goa,7.0,0.0,0.0,0.0,220.0
2020-04-07,Gujarat,175.0,25.0,14.0,0.0,
2020-04-07,Himachal Pradesh,27.0,2.0,2.0,3.0,
2020-04-07,Haryana,143.0,31.0,2.0,0.0,2520.0
2020-04-07,Jharkhand,4.0,0.0,0.0,0.0,
2020-04-07,Jammu and Kashmir,125.0,4.0,3.0,0.0,
2020-04-07,Karnataka,175.0,25.0,4.0,0.0,6580.0
2020-04-07,Kerala,336.0,71.0,2.0,0.0,11232.0
2020-04-07,Ladakh,14.0,10.0,0.0,0.0,
2020-04-07,Maharashtra,1018.0,79.0,64.0,0.0,20877.0
2020-04-07,Manipur,2.0,1.0,0.0,0.0,
2020-04-07,Madhya Pradesh,290.0,21.0,21.0,0.0,3770.0
2020-04-07,Mizoram,1.0,0.0,0.0,0.0,58.0
2020-04-07,Nagaland,0.0,0.0,0.0,0.0,60.0
2020-04-07,Odisha,42.0,2.0,1.0,0.0,2441.0
2020-04-07,Punjab,99.0,14.0,8.0,0.0,1434.0
2020-04-07,Puducherry,5.0,1.0,0.0,0.0,
2020-04-07,Rajasthan,343.0,25.0,2.0,0.0,17638.0
2020-04-07,Telangana,404.0,45.0,11.0,0.0,
2020-04-07,Tamil Nadu,690.0,19.0,7.0,0.0,3684.0
2020-04-07,Tripura,1.0,0.0,0.0,0.0,
2020-04-07,Uttar Pradesh,332.0,21.0,3.0,0.0,5255.0
2020-04-07,Uttarakhand,31.0,4.0,0.0,0.0,1289.0
2020-04-07,West Bengal,91.0,13.0,3.0,0.0,1487.0
2020-04-08,Andaman and Nicobar Islands,11.0,0.0,0.0,0.0,
2020-04-08,Andhra Pradesh,348.0,6.0,4.0,0.0,1800.0
2020-04-08,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-08,Assam,28.0,0.0,0.0,0.0,962.0
2020-04-08,Bihar,39.0,15.0,1.0,0.0,4596.0
2020-04-08,Chandigarh,18.0,7.0,0.0,0.0,184.0
2020-04-08,Chhattisgarh,10.0,9.0,0.0,0.0,1232.0
2020-04-08,Delhi,669.0,21.0,9.0,0.0,9041.0
2020-04-08,Goa,7.0,0.0,0.0,0.0,220.0
2020-04-08,Gujarat,186.0,25.0,16.0,0.0,4224.0
2020-04-08,Himachal Pradesh,27.0,2.0,2.0,3.0,
2020-04-08,Haryana,167.0,32.0,2.0,0.0,2650.0
2020-04-08,Jharkhand,4.0,0.0,0.0,0.0,
2020-04-08,Jammu and Kashmir,158.0,6.0,3.0,0.0,
2020-04-08,Karnataka,181.0,28.0,5.0,0.0,6967.0
2020-04-08,Kerala,345.0,84.0,2.0,0.0,11986.0
2020-04-08,Ladakh,14.0,10.0,0.0,0.0,
2020-04-08,Maharashtra,1135.0,117.0,72.0,0.0,20877.0
2020-04-08,Manipur,2.0,1.0,0.0,0.0,
2020-04-08,Madhya Pradesh,341.0,25.0,24.0,0.0,4056.0
2020-04-08,Mizoram,1.0,0.0,0.0,0.0,74.0
2020-04-08,Nagaland,0.0,0.0,0.0,0.0,60.0
2020-04-08,Odisha,42.0,2.0,1.0,0.0,2441.0
2020-04-08,Punjab,106.0,14.0,9.0,0.0,2937.0
2020-04-08,Puducherry,5.0,1.0,0.0,0.0,
2020-04-08,Rajasthan,383.0,45.0,3.0,0.0,17638.0
2020-04-08,Telangana,453.0,45.0,11.0,0.0,
2020-04-08,Tamil Nadu,738.0,21.0,8.0,0.0,5305.0
2020-04-08,Tripura,1.0,0.0,0.0,0.0,
2020-04-08,Uttar Pradesh,361.0,31.0,4.0,0.0,5255.0
2020-04-08,Uttarakhand,35.0,5.0,0.0,0.0,1289.0
2020-04-08,West Bengal,99.0,13.0,5.0,0.0,1487.0
2020-04-09,Andaman and Nicobar Islands,11.0,10.0,0.0,0.0,
2020-04-09,Andhra Pradesh,363.0,10.0,6.0,0.0,1800.0
2020-04-09,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-09,Assam,29.0,0.0,0.0,0.0,962.0
2020-04-09,Bihar,58.0,15.0,1.0,0.0,4991.0
2020-04-09,Chandigarh,18.0,7.0,0.0,0.0,184.0
2020-04-09,Chhattisgarh,18.0,9.0,0.0,0.0,1232.0
2020-04-09,Delhi,720.0,25.0,12.0,0.0,9968.0
2020-04-09,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,80.0
2020-04-09,Goa,7.0,0.0,0.0,0.0,344.0
2020-04-09,Gujarat,262.0,26.0,18.0,0.0,4224.0
2020-04-09,Himachal Pradesh,28.0,2.0,2.0,3.0,
2020-04-09,Haryana,170.0,32.0,2.0,0.0,2964.0
2020-04-09,Jharkhand,13.0,0.0,1.0,0.0,
2020-04-09,Jammu and Kashmir,184.0,6.0,4.0,0.0,
2020-04-09,Karnataka,197.0,30.0,6.0,0.0,7613.0
2020-04-09,Kerala,357.0,97.0,2.0,0.0,12710.0
2020-04-09,Ladakh,14.0,10.0,0.0,0.0,
2020-04-09,Maharashtra,1364.0,125.0,97.0,0.0,20877.0
2020-04-09,Manipur,2.0,1.0,0.0,0.0,
2020-04-09,Madhya Pradesh,411.0,25.0,33.0,0.0,5135.0
2020-04-09,Mizoram,1.0,0.0,0.0,0.0,84.0
2020-04-09,Nagaland,0.0,0.0,0.0,0.0,60.0
2020-04-09,Odisha,48.0,2.0,1.0,0.0,3249.0
2020-04-09,Punjab,130.0,18.0,10.0,0.0,3192.0
2020-04-09,Puducherry,5.0,1.0,0.0,0.0,
2020-04-09,Rajasthan,463.0,60.0,3.0,0.0,19107.0
2020-04-09,Telangana,471.0,45.0,12.0,0.0,
2020-04-09,Tamil Nadu,834.0,27.0,8.0,0.0,7267.0
2020-04-09,Tripura,1.0,0.0,0.0,0.0,
2020-04-09,Uttar Pradesh,410.0,31.0,4.0,0.0,8402.0
2020-04-09,Uttarakhand,35.0,5.0,0.0,0.0,1531.0
2020-04-09,West Bengal,103.0,16.0,5.0,0.0,1889.0
2020-04-10,Andaman and Nicobar Islands,11.0,10.0,0.0,0.0,
2020-04-10,Andhra Pradesh,381.0,10.0,6.0,0.0,6374.0
2020-04-10,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-10,Assam,29.0,0.0,1.0,0.0,2863.0
2020-04-10,Bihar,60.0,15.0,1.0,0.0,5457.0
2020-04-10,Chandigarh,19.0,7.0,0.0,0.0,223.0
2020-04-10,Chhattisgarh,18.0,9.0,0.0,0.0,3473.0
2020-04-10,Delhi,903.0,27.0,14.0,0.0,11061.0
2020-04-10,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,130.0
2020-04-10,Goa,7.0,1.0,0.0,0.0,354.0
2020-04-10,Gujarat,378.0,33.0,19.0,0.0,7718.0
2020-04-10,Himachal Pradesh,28.0,2.0,2.0,3.0,900.0
2020-04-10,Haryana,176.0,36.0,2.0,0.0,3527.0
2020-04-10,Jharkhand,14.0,0.0,1.0,0.0,1340.0
2020-04-10,Jammu and Kashmir,207.0,6.0,4.0,0.0,2961.0
2020-04-10,Karnataka,207.0,34.0,6.0,0.0,7975.0
2020-04-10,Kerala,364.0,124.0,2.0,0.0,13339.0
2020-04-10,Ladakh,15.0,11.0,0.0,0.0,
2020-04-10,Maharashtra,1574.0,188.0,110.0,0.0,30000.0
2020-04-10,Manipur,2.0,1.0,0.0,0.0,
2020-04-10,Madhya Pradesh,451.0,37.0,36.0,0.0,7049.0
2020-04-10,Mizoram,1.0,0.0,0.0,0.0,84.0
2020-04-10,Nagaland,0.0,0.0,0.0,0.0,70.0
2020-04-10,Odisha,50.0,12.0,1.0,0.0,3547.0
2020-04-10,Punjab,151.0,20.0,11.0,0.0,3461.0
2020-04-10,Puducherry,7.0,1.0,0.0,0.0,
2020-04-10,Rajasthan,561.0,60.0,3.0,0.0,22349.0
2020-04-10,Telangana,487.0,45.0,12.0,0.0,
2020-04-10,Tamil Nadu,911.0,44.0,9.0,0.0,8410.0
2020-04-10,Tripura,2.0,0.0,0.0,0.0,
2020-04-10,Uttar Pradesh,433.0,32.0,4.0,0.0,9332.0
2020-04-10,Uttarakhand,35.0,5.0,0.0,0.0,1688.0
2020-04-10,West Bengal,116.0,16.0,5.0,0.0,2095.0
2020-04-11,Andaman and Nicobar Islands,11.0,10.0,0.0,0.0,
2020-04-11,Andhra Pradesh,405.0,10.0,6.0,0.0,6958.0
2020-04-11,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-11,Assam,29.0,0.0,1.0,0.0,3011.0
2020-04-11,Bihar,64.0,15.0,1.0,0.0,6250.0
2020-04-11,Chandigarh,19.0,7.0,0.0,0.0,264.0
2020-04-11,Chhattisgarh,25.0,9.0,0.0,0.0,3858.0
2020-04-11,Delhi,1069.0,27.0,19.0,0.0,11709.0
2020-04-11,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,211.0
2020-04-11,Goa,7.0,5.0,0.0,0.0,354.0
2020-04-11,Gujarat,468.0,44.0,22.0,0.0,9763.0
2020-04-11,Himachal Pradesh,32.0,8.0,2.0,3.0,900.0
2020-04-11,Haryana,179.0,36.0,2.0,0.0,3663.0
2020-04-11,Jharkhand,17.0,0.0,1.0,0.0,1546.0
2020-04-11,Jammu and Kashmir,224.0,6.0,4.0,0.0,3206.0
2020-04-11,Karnataka,215.0,39.0,6.0,0.0,8560.0
2020-04-11,Kerala,374.0,143.0,3.0,0.0,14163.0
2020-04-11,Ladakh,15.0,11.0,0.0,0.0,
2020-04-11,Maharashtra,1761.0,208.0,127.0,0.0,31841.0
2020-04-11,Manipur,2.0,1.0,0.0,0.0,
2020-04-11,Madhya Pradesh,529.0,38.0,40.0,0.0,8516.0
2020-04-11,Mizoram,1.0,0.0,0.0,0.0,84.0
2020-04-11,Nagaland,0.0,0.0,0.0,0.0,70.0
2020-04-11,Odisha,54.0,12.0,1.0,0.0,3551.0
2020-04-11,Punjab,158.0,20.0,12.0,0.0,3909.0
2020-04-11,Puducherry,7.0,1.0,0.0,0.0,
2020-04-11,Rajasthan,700.0,116.0,9.0,0.0,24857.0
2020-04-11,Telangana,503.0,96.0,14.0,0.0,
2020-04-11,Tamil Nadu,969.0,44.0,10.0,0.0,9842.0
2020-04-11,Tripura,2.0,0.0,0.0,0.0,337.0
2020-04-11,Uttar Pradesh,452.0,45.0,5.0,0.0,10595.0
2020-04-11,Uttarakhand,35.0,5.0,0.0,0.0,1705.0
2020-04-11,West Bengal,126.0,16.0,5.0,0.0,2286.0
2020-04-12,Andaman and Nicobar Islands,11.0,10.0,0.0,0.0,
2020-04-12,Andhra Pradesh,420.0,12.0,7.0,0.0,6958.0
2020-04-12,Arunachal Pradesh,1.0,0.0,0.0,0.0,
2020-04-12,Assam,30.0,0.0,1.0,0.0,3138.0
2020-04-12,Bihar,64.0,26.0,1.0,0.0,6703.0
2020-04-12,Chandigarh,21.0,7.0,0.0,0.0,279.0
2020-04-12,Chhattisgarh,31.0,10.0,0.0,0.0,3945.0
2020-04-12,Delhi,1154.0,28.0,24.0,0.0,14036.0
2020-04-12,Dadra and Nagar Haveli and Daman and Diu,0.0,0.0,0.0,0.0,211.0
2020-04-12,Goa,7.0,5.0,0.0,0.0,406.0
2020-04-12,Gujarat,516.0,44.0,24.0,0.0,11715.0
2020-04-12,Himachal Pradesh,32.0,12.0,2.0,3.0,1113.0
2020-04-12,Haryana,195.0,44.0,3.0,0.0,3903.0
2020-04-12,Jharkhand,19.0,0.0,2.0,0.0,1683.0
2020-04-12,Jammu and Kashmir,245.0,6.0,4.0,0.0,3600.0
